Postal Code,Latitude,Longitude,Place Type,Place Name
M4S,43.702,-79.3853,doctor,Health Recovery Center
M4S,43.702,-79.3853,real_estate_agency,"Johnston & Daniel, A Division of Royal LePage Real Estate Services Ltd., Brokerage"
M4S,43.702,-79.3853,real_estate_agency,"Joanna Bunn (Kalbarczyk), Broker at Royal LePage- J&D Division"
M4S,43.702,-79.3853,real_estate_agency,Pleasant Manor Rental Apartments
M4S,43.702,-79.3853,school,Toronto Prep School
M4S,43.702,-79.3853,point_of_interest,Ambroise Group
M4S,43.702,-79.3853,gym,GoodLife Fitness Toronto Mount Pleasant and Davisville
M4S,43.702,-79.3853,point_of_interest,Dog & Groom
M4S,43.702,-79.3853,point_of_interest,Habitat for Humanity Canada National Office
M4S,43.702,-79.3853,general_contractor,Incite Design
M4S,43.702,-79.3853,real_estate_agency,Sutton Group Realty Svc Ltd
M4S,43.702,-79.3853,real_estate_agency,Smart Moves Toronto
M4S,43.702,-79.3853,real_estate_agency,Michael Owen Real Estate
M4S,43.702,-79.3853,dentist,Luna Dentistry - Dental Clinic
M4S,43.702,-79.3853,point_of_interest,Gravity Design Incorporated
M4S,43.702,-79.3853,point_of_interest,P W Leopard
M4S,43.702,-79.3853,beauty_salon,Livingstone and CO.
M4S,43.702,-79.3853,jewelry_store,Rewind Couture Revisited
M4S,43.702,-79.3853,electronics_store,A Vacuum King Ltd
M4S,43.702,-79.3853,point_of_interest,Artists' Garden Cooperative
M4S,43.702,-79.3853,school,Prepatorium
M4S,43.702,-79.3853,point_of_interest,balance coaching
M4S,43.702,-79.3853,point_of_interest,Workflow International Inc
M4S,43.702,-79.3853,florist,apricot flowers
M4S,43.702,-79.3853,gym,North Movement Studio
M4S,43.702,-79.3853,gym,TORONTO KRAV MAGA ACADEMY
M4S,43.702,-79.3853,movie_theater,Regent Theatre
M4S,43.702,-79.3853,point_of_interest,Tiny Bumblebees Child Care Inc.
M4S,43.702,-79.3853,point_of_interest,Dr. Julia Kim
M4S,43.702,-79.3853,clothing_store,Wish List YYZ
M4S,43.702,-79.3853,point_of_interest,265 Balliol St
M4S,43.702,-79.3853,school,Leslie Traill Astrology
M4S,43.702,-79.3853,health,Uptown Chiropractic
M4T,43.6899,-79.3853,point_of_interest,DESIGNCORP International
M4T,43.6899,-79.3853,point_of_interest,Harbinger Capital Markets Inc
M4T,43.6899,-79.3853,point_of_interest,Jump on the Fridge
M4T,43.6899,-79.3853,health,Daniele Massie - Moving To Change Psychotherapy
M4T,43.6899,-79.3853,spa,Healthy Habits Nutrition & Fitness Consulting Inc
M4T,43.6899,-79.3853,point_of_interest,Moving Headshot Productions
M4T,43.6899,-79.3853,point_of_interest,Dishproductions
M4T,43.6899,-79.3853,dentist,Dental Care Centre
M4T,43.6899,-79.3853,liquor_store,Wine Rack
M4T,43.6899,-79.3853,point_of_interest,Moore Park Tennis Club
M4T,43.6899,-79.3853,point_of_interest,Neal H. Roth
M4T,43.6899,-79.3853,health,Toronto Speech Clinic
M4T,43.6899,-79.3853,point_of_interest,"Scoler, Lee & Associates Architects"
M4T,43.6899,-79.3853,point_of_interest,Avro Management Limited
M4T,43.6899,-79.3853,general_contractor,T+ STUDIO
M4T,43.6899,-79.3853,lawyer,Vesna Vojvodic Barrister & Solicitor
M4T,43.6899,-79.3853,point_of_interest,Horizon Legacy
M4T,43.6899,-79.3853,health,"Toronto Sex Therapy - Esther Benbihy M.A., C.Psych.Assoc"
M4T,43.6899,-79.3853,sublocality_level_1,Old Toronto
M4T,43.6899,-79.3853,point_of_interest,CVM Data Sciences
M4T,43.6899,-79.3853,point_of_interest,Prosper Canada
M4T,43.6899,-79.3853,health,Annina Schmid Counselling
M4T,43.6899,-79.3853,finance,Pur Investing Inc.
M4T,43.6899,-79.3853,point_of_interest,Christian R Riveros
M4T,43.6899,-79.3853,point_of_interest,Foster Harry E Charitable Foundation
M4T,43.6899,-79.3853,point_of_interest,EdCan Network / Le Réseau ÉdCan
M4T,43.6899,-79.3853,point_of_interest,Medallion Properties Inc
M4T,43.6899,-79.3853,doctor,Thomas Migraine Program - Toronto Office
M4T,43.6899,-79.3853,point_of_interest,GameTV
M4T,43.6899,-79.3853,accounting,KNB Financial Inc.
M4T,43.6899,-79.3853,finance,Mindpath Corporation
M4T,43.6899,-79.3853,point_of_interest,T C Engineering
M4T,43.6899,-79.3853,point_of_interest,Sylvan Learning of Rosedale - Toronto
M4T,43.6899,-79.3853,primary_school,Our Lady of Perpetual Help Catholic School
M4T,43.6899,-79.3853,health,Dr. Kimberly Watson
M4T,43.6899,-79.3853,point_of_interest,Avoca Apts Ltd
M4T,43.6899,-79.3853,finance,T Reid Brokerage Inc
M4T,43.6899,-79.3853,transit_station,MT Pleasant Rd at St Clair Ave
M4T,43.6899,-79.3853,transit_station,MT Pleasant Rd at Heath St East
M4T,43.6899,-79.3853,point_of_interest,Melao Marketing
M4T,43.6899,-79.3853,church,Our Lady of Perpetual Help
M4T,43.6899,-79.3853,florist,Lace and Bloom
M4T,43.6899,-79.3853,transit_station,St Clair Ave East at Clifton Rd
M4T,43.6899,-79.3853,point_of_interest,T&Y Ballet Studio
M4T,43.6899,-79.3853,gym,PILAGO PILATES
M4T,43.6899,-79.3853,jewelry_store,LUDOSANJEWELRY
M4T,43.6899,-79.3853,church,Biserica Bunavestire
M4T,43.6899,-79.3853,point_of_interest,bSecured Consulting
M4T,43.6899,-79.3853,health,"Salma, parenting coach"
M4T,43.6899,-79.3853,transit_station,St Clair Ave East at Inglewood Dr East Side
M4T,43.6899,-79.3853,transit_station,St Clair Ave East at Inglewood Dr
M4T,43.6899,-79.3853,transit_station,St Clair Ave East at Mt Pleasant Rd West Side
M4T,43.6899,-79.3853,point_of_interest,York Associates Home Inspection
M4T,43.6899,-79.3853,point_of_interest,Maureen Doyle Dispute Resolution Services
M4T,43.6899,-79.3853,point_of_interest,Allan Rae Architect Inc
M4T,43.6899,-79.3853,transit_station,Mt Pleasant Rd at St Clair Ave East North Side
M4T,43.6899,-79.3853,park,Loring - Wyle Parkette
M4T,43.6899,-79.3853,painter,Home Painters Toronto
M4T,43.6899,-79.3853,point_of_interest,309 Mt Pleasant apartments
M4V,43.6861,-79.4025,point_of_interest,Oriole Apartments
M4V,43.6861,-79.4025,point_of_interest,Bradgate Arms
M4V,43.6861,-79.4025,bank,Desjardins Financial Security
M4V,43.6861,-79.4025,point_of_interest,Amica Balmoral Club
M4V,43.6861,-79.4025,primary_school,Brown Junior Public School
M4V,43.6861,-79.4025,food,Churches On The Hill Food Bank
M4V,43.6861,-79.4025,point_of_interest,Labelle Chiropractic Clinic
M4V,43.6861,-79.4025,point_of_interest,Council of Ministers of Education
M4V,43.6861,-79.4025,embassy,Consulate General of the Republic of Korea in Toronto
M4V,43.6861,-79.4025,point_of_interest,Reliance Aerotech Canada Inc
M4V,43.6861,-79.4025,point_of_interest,Choirs Ontario
M4V,43.6861,-79.4025,point_of_interest,Mahaya Forest Hill
M4V,43.6861,-79.4025,real_estate_agency,"Royal LePage Real Estate Services Ltd., Brokerage - Central"
M4V,43.6861,-79.4025,church,St. John’s Evangelical Lutheran Latvian Church of Toronto
M4V,43.6861,-79.4025,lodging,Net Result
M4V,43.6861,-79.4025,local_government_office,Ministry of the Environment and Climate Change
M4V,43.6861,-79.4025,point_of_interest,Bay Street Management Inc
M4V,43.6861,-79.4025,lawyer,Family Law Ctr
M4V,43.6861,-79.4025,sublocality_level_1,Old Toronto
M4V,43.6861,-79.4025,point_of_interest,Five Hundred Avenue Rd
M4V,43.6861,-79.4025,point_of_interest,Macrobiotics Plus
M4V,43.6861,-79.4025,point_of_interest,Pearl Goodman
M4V,43.6861,-79.4025,point_of_interest,Camrost Felcorp Inc
M4V,43.6861,-79.4025,insurance_agency,First York Insurance
M4V,43.6861,-79.4025,dentist,Chapnick Barry Dr
M4V,43.6861,-79.4025,insurance_agency,EBI - Executive Benefits Inc
M4V,43.6861,-79.4025,point_of_interest,MacroSnacks
M4V,43.6861,-79.4025,point_of_interest,Lynn Eakin & Associates
M4V,43.6861,-79.4025,school,The School House
M4V,43.6861,-79.4025,point_of_interest,Aruna Natural Health
M4V,43.6861,-79.4025,point_of_interest,The Avenue
M4V,43.6861,-79.4025,point_of_interest,Mirita Skin and Body Care
M4V,43.6861,-79.4025,doctor,Douglas H Frayn MD
M4V,43.6861,-79.4025,point_of_interest,John Plunkett
M4V,43.6861,-79.4025,point_of_interest,Blue Diamond Condominium
M4V,43.6861,-79.4025,point_of_interest,Judith Levene
M4V,43.6861,-79.4025,point_of_interest,Turnaround Management Association
M4V,43.6861,-79.4025,home_goods_store,Derksen (Canada) Inc. -Derksen Graphic Spotlights
M4V,43.6861,-79.4025,dentist,St Clair Endodontics (Drs. Chapnick and Cherkas)
M4V,43.6861,-79.4025,cafe,Starbucks
M4V,43.6861,-79.4025,supermarket,The Market by Longo's at Imperial Plaza
M4V,43.6861,-79.4025,point_of_interest,CCDESIGN
M4V,43.6861,-79.4025,point_of_interest,Trooh
M4V,43.6861,-79.4025,point_of_interest,David Brady Productions
M4V,43.6861,-79.4025,doctor,"Healing Infertility - Counselling with Amira Posner, MSW, RSW"
M4V,43.6861,-79.4025,health,"Dr. Melissa Descoteaux, ND"
M4V,43.6861,-79.4025,doctor,Liam LaTouche ND
M4V,43.6861,-79.4025,health,Chris Roberts ND
M4V,43.6861,-79.4025,finance,Kensington Capital Partners
M4V,43.6861,-79.4025,school,ARMA (Athena Reich Music & Acting Lessons)
M4V,43.6861,-79.4025,health,Russell Marlene
M4V,43.6861,-79.4025,finance,Vikrant Financial Management
M4V,43.6861,-79.4025,point_of_interest,BA Consulting Group Ltd
M4V,43.6861,-79.4025,point_of_interest,Andy's Access Database Help
M4V,43.6861,-79.4025,point_of_interest,ArteMbassy
M4V,43.6861,-79.4025,point_of_interest,O'Shanter Development Company Ltd.
M4V,43.6861,-79.4025,dentist,Forest Hill Orthodontics
M4V,43.6861,-79.4025,general_contractor,The Goldman Group
M4V,43.6861,-79.4025,point_of_interest,clikbrix
M4W,43.6827,-79.373,supermarket,Summerhill Market - Rosedale
M4W,43.6827,-79.373,moving_company,Red Coats Moving Solutions Inc
M4W,43.6827,-79.373,park,Beaumont Park
M4W,43.6827,-79.373,point_of_interest,Parenting Network
M4W,43.6827,-79.373,general_contractor,Dan's Fix All
M4W,43.6827,-79.373,laundry,Ashbury Cleaners
M4W,43.6827,-79.373,church,Rosedale United Church
M4W,43.6827,-79.373,pharmacy,Marshall's Drug Store
M4W,43.6827,-79.373,transit_station,Glen Rd at Highland Ave
M4W,43.6827,-79.373,point_of_interest,Creative Keyes Advertising
M4W,43.6827,-79.373,transit_station,Glen Rd at Whitney Ave
M4W,43.6827,-79.373,point_of_interest,Arthur Health
M4W,43.6827,-79.373,park,Whitney Park
M4W,43.6827,-79.373,point_of_interest,John Kent House
M4W,43.6827,-79.373,point_of_interest,The Rosedale Centre
M4W,43.6827,-79.373,school,Sae Hae Bae Piano Studio | Rosedale & Forest Hill Piano Lessons
M4W,43.6827,-79.373,finance,RAYLEIGH CAPITAL
M4W,43.6827,-79.373,transit_station,Highland Ave at Glen Rd
M4W,43.6827,-79.373,sublocality_level_1,Old Toronto
M4W,43.6827,-79.373,transit_station,Glen Rd at Highland Ave
M4W,43.6827,-79.373,point_of_interest,The President’s Residence
M4W,43.6827,-79.373,clothing_store,Muisa co
M4W,43.6827,-79.373,point_of_interest,Online Tutoring
M4W,43.6827,-79.373,point_of_interest,Frank Darling House
M4W,43.6827,-79.373,transit_station,Glen Rd at Douglas Dr
M4W,43.6827,-79.373,transit_station,Highland Ave at Roxborough Dr East Side
M4W,43.6827,-79.373,general_contractor,Theodore Interior Design
M4W,43.6827,-79.373,point_of_interest,Bike Share Toronto
M4W,43.6827,-79.373,point_of_interest,Bike Share Toronto
M4W,43.6827,-79.373,transit_station,Scholfield Ave at Maclennan Ave West Side
M4W,43.6827,-79.373,park,21 Golden Steps
M4W,43.6827,-79.373,point_of_interest,Glen Rd Bridge
M4W,43.6827,-79.373,doctor,Bukhari R N Dr
M4W,43.6827,-79.373,point_of_interest,Integral House
M4W,43.6827,-79.373,point_of_interest,Stone's Throw Design
M4W,43.6827,-79.373,transit_station,Summerhill Ave at Jean St
M4W,43.6827,-79.373,atm,TD Canada Trust ATM
M4W,43.6827,-79.373,point_of_interest,Bike Share Toronto
M4W,43.6827,-79.373,park,Rosedale Park
M4W,43.6827,-79.373,home_goods_store,Interior Couture
M4W,43.6827,-79.373,general_contractor,Summerhill Handyman Toronto
M4W,43.6827,-79.373,transit_station,Maclennan Ave at Douglas Dr
M4W,43.6827,-79.373,bakery,Velvet Crumbs Cake Company
M4W,43.6827,-79.373,bakery,Dolce Bakery
M4W,43.6827,-79.373,bank,TD Canada Trust Branch and ATM
M4W,43.6827,-79.373,florist,Passion Flowers
M4W,43.6827,-79.373,grocery_or_supermarket,Rosedale's Finest Specialty Foods
M4W,43.6827,-79.373,park,Chorley Park
M4W,43.6827,-79.373,veterinary_care,Rosedale - Moore Park Veterinary Clinic
M4W,43.6827,-79.373,laundry,Rosedale 1 Hour Cleaners
M4W,43.6827,-79.373,point_of_interest,Chorley Park Plaque
M4W,43.6827,-79.373,point_of_interest,Rosedale Tennis Club
M4W,43.6827,-79.373,store,WellÜ
M4W,43.6827,-79.373,transit_station,Douglas Dr at Douglas Dr - Chorley Park
M4W,43.6827,-79.373,park,Park Drive Reservation Lands
M4W,43.6827,-79.373,point_of_interest,Open Jaw Network Ltd
M4W,43.6827,-79.373,park,Whitney Park
M4W,43.6827,-79.373,park,Carstowe Road Lands
M4X,43.6684,-79.3689,supermarket,Food Basics
M4X,43.6684,-79.3689,lodging,Elevate Rooms Taigh Ice
M4X,43.6684,-79.3689,cafe,JetFuel Coffee Shop
M4X,43.6684,-79.3689,bank,CIBC Branch with ATM
M4X,43.6684,-79.3689,gas_station,Esso
M4X,43.6684,-79.3689,point_of_interest,The School of Canadian Contemporary Dance Theatre
M4X,43.6684,-79.3689,home_goods_store,Royal Home Hardware
M4X,43.6684,-79.3689,meal_delivery,Souvlaki Express
M4X,43.6684,-79.3689,real_estate_agency,"HomeLife/Realty One Ltd., Brokerage"
M4X,43.6684,-79.3689,health,Lennie's Whole Foods Cabbagetown
M4X,43.6684,-79.3689,library,Toronto Public Library - St. James Town Branch
M4X,43.6684,-79.3689,pet_store,Pet Valu
M4X,43.6684,-79.3689,health,Heart 2 Heart First Aid CPR Toronto
M4X,43.6684,-79.3689,restaurant,Johnny G's Cafe
M4X,43.6684,-79.3689,point_of_interest,Sterling Karamar Property
M4X,43.6684,-79.3689,food,Daniel et Daniel Catering & Events
M4X,43.6684,-79.3689,meal_takeaway,Subway
M4X,43.6684,-79.3689,pharmacy,Dales Pharmacy
M4X,43.6684,-79.3689,neighborhood,Downtown Toronto
M4X,43.6684,-79.3689,furniture_store,KENDALL & Co. Interior Design + Decor
M4X,43.6684,-79.3689,point_of_interest,Cabbagetown Youth Centre
M4X,43.6684,-79.3689,church,Chapel of St. James-the-Less National Historic Site of Canada
M4X,43.6684,-79.3689,point_of_interest,Bizingah!
M4X,43.6684,-79.3689,point_of_interest,PLANT48 DESIGN
M4X,43.6684,-79.3689,point_of_interest,Argos Global Business Consultants Inc.
M4X,43.6684,-79.3689,lawyer,"Bo Arfai, Law Office"
M4X,43.6684,-79.3689,point_of_interest,The Knot Group
M4X,43.6684,-79.3689,jewelry_store,BKG Ltd.
M4X,43.6684,-79.3689,laundry,At home cleaners - Toronto
M4X,43.6684,-79.3689,point_of_interest,Dynamic Mind
M4X,43.6684,-79.3689,finance,Cann Cash Chek
M4X,43.6684,-79.3689,point_of_interest,Hugh Garner Housing Co-operative Inc
M4X,43.6684,-79.3689,point_of_interest,Branch Out
M4X,43.6684,-79.3689,lawyer,Alawi Law
M4X,43.6684,-79.3689,hair_care,Young Star Salon
M4X,43.6684,-79.3689,lawyer,Freudman Law Professional Corporation
M4X,43.6684,-79.3689,lawyer,Allison Pyper
M4X,43.6684,-79.3689,restaurant,El Nahual Tacos
M4X,43.6684,-79.3689,point_of_interest,Great Smile Denture Clinic
M4X,43.6684,-79.3689,clothing_store,Powder Bride
M4X,43.6684,-79.3689,spa,Poa Studio
M4X,43.6684,-79.3689,beauty_salon,The Cellar Salon
M4X,43.6684,-79.3689,point_of_interest,Patrick Lee Computer Consulting
M4X,43.6684,-79.3689,point_of_interest,Community Matters Toronto
M4X,43.6684,-79.3689,point_of_interest,Centre for Heart Living
M4X,43.6684,-79.3689,drugstore,Rexall
M4X,43.6684,-79.3689,point_of_interest,Higher Vision Recruitment
M4X,43.6684,-79.3689,point_of_interest,CallBack Corporate Entertainment
M4X,43.6684,-79.3689,bar,Planet Paradise
M4X,43.6684,-79.3689,restaurant,Kibo Sushi House - Cabbagetown
M4X,43.6684,-79.3689,point_of_interest,Toronto Hypnotherapy
M4X,43.6684,-79.3689,finance,Toronto Content Sales
M4X,43.6684,-79.3689,liquor_store,LCBO
M4X,43.6684,-79.3689,point_of_interest,St James Town Community Corner | The Corner @200
M4X,43.6684,-79.3689,home_goods_store,Green's Antiques
M4X,43.6684,-79.3689,hospital,W78 Optics and Orthotics Centre
M4X,43.6684,-79.3689,point_of_interest,The Wellsdale
M4X,43.6684,-79.3689,point_of_interest,Date With Your Plate
M4X,43.6684,-79.3689,electronics_store,Smart Access Internet Cafe
M4Y,43.6656,-79.383,lodging,Courtyard Toronto Downtown
M4Y,43.6656,-79.383,lodging,Town Inn Suites
M4Y,43.6656,-79.383,lodging,"Holiday Inn Toronto Downtown Centre, an IHG Hotel"
M4Y,43.6656,-79.383,lodging,Downtown Home Inn
M4Y,43.6656,-79.383,cafe,7 West Cafe
M4Y,43.6656,-79.383,lodging,Victoria's Mansion Guest House
M4Y,43.6656,-79.383,clothing_store,Stag Shop - Adult Sex Store
M4Y,43.6656,-79.383,clothing_store,Toronto Tees Custom Printed T-shirts and Apparel
M4Y,43.6656,-79.383,point_of_interest,Yonge Street Tattoos
M4Y,43.6656,-79.383,gym,Central YMCA
M4Y,43.6656,-79.383,restaurant,Pho Ginger
M4Y,43.6656,-79.383,point_of_interest,Wellesley Apartments
M4Y,43.6656,-79.383,health,Primacy - Carlton & Church Medical & Walk-In Clinic
M4Y,43.6656,-79.383,hair_care,Theatrics Plus
M4Y,43.6656,-79.383,point_of_interest,Baskin-Robbins
M4Y,43.6656,-79.383,beauty_salon,Baywood Clinic
M4Y,43.6656,-79.383,liquor_store,LCBO
M4Y,43.6656,-79.383,bar,Artful Dodger Pub
M4Y,43.6656,-79.383,neighborhood,Downtown Toronto
M4Y,43.6656,-79.383,electronics_store,Exposures Photography
M4Y,43.6656,-79.383,restaurant,Segovia Restaurant
M4Y,43.6656,-79.383,bar,Woody's and SAILOR
M4Y,43.6656,-79.383,point_of_interest,Isabella Apartments
M4Y,43.6656,-79.383,university,Mowat Block
M4Y,43.6656,-79.383,gym,IAM YOGA PILATES - Yonge & Bloor
M4Y,43.6656,-79.383,point_of_interest,The 519
M4Y,43.6656,-79.383,restaurant,Hoops Sports Bar & Grill
M4Y,43.6656,-79.383,veterinary_care,VCA Canada Downtown Animal Hospital
M4Y,43.6656,-79.383,bar,Boutique Bar
M4Y,43.6656,-79.383,pharmacy,Shoppers Drug Mart
M4Y,43.6656,-79.383,point_of_interest,Polo Club 2
M4Y,43.6656,-79.383,meal_delivery,Pizza Nova
M4Y,43.6656,-79.383,restaurant,Kothur Indian Cuisine
M4Y,43.6656,-79.383,restaurant,Bumpkin's Restaurant & Lounge
M4Y,43.6656,-79.383,point_of_interest,103.9 Proud FM
M4Y,43.6656,-79.383,point_of_interest,Lewis Co Inc
M4Y,43.6656,-79.383,local_government_office,Social Services Offices
M4Y,43.6656,-79.383,point_of_interest,Trebas Institute Toronto
M4Y,43.6656,-79.383,point_of_interest,Sage Health and Wellness
M4Y,43.6656,-79.383,point_of_interest,AIDS Committee of Toronto
M4Y,43.6656,-79.383,night_club,Buddies in Bad Times Theatre
M4Y,43.6656,-79.383,restaurant,Ethiopian House
M4Y,43.6656,-79.383,restaurant,Fran's Restaurant and Bar
M4Y,43.6656,-79.383,meal_delivery,Pizza Nova
M4Y,43.6656,-79.383,bar,W Burger Bar
M4Y,43.6656,-79.383,cafe,McDonald's
M4Y,43.6656,-79.383,liquor_store,Wine Rack
M4Y,43.6656,-79.383,point_of_interest,Cromwell Management Inc.
M4Y,43.6656,-79.383,point_of_interest,UC Baby 3D Ultrasound
M4Y,43.6656,-79.383,bank,BMO Bank of Montreal
M4Y,43.6656,-79.383,cafe,Tim Hortons
M4Y,43.6656,-79.383,cafe,McDonald's
M4Y,43.6656,-79.383,point_of_interest,CAA Theatre
M4Y,43.6656,-79.383,point_of_interest,Children's Aid Society Of Toronto
M4Y,43.6656,-79.383,parking,Green P Carpark 1
M4Y,43.6656,-79.383,restaurant,Not Just Noodles
M4Y,43.6656,-79.383,pharmacy,Shoppers Drug Mart
M4Y,43.6656,-79.383,bar,Crews & Tangos
M4Y,43.6656,-79.383,restaurant,ONoir Toronto
M5A,43.6555,-79.3626,electronics_store,Vistek Toronto
M5A,43.6555,-79.3626,furniture_store,Staples
M5A,43.6555,-79.3626,point_of_interest,Envision
M5A,43.6555,-79.3626,point_of_interest,Jigsaw Casting
M5A,43.6555,-79.3626,home_goods_store,Primetime Paint & Paper
M5A,43.6555,-79.3626,point_of_interest,Volkswagen Downtown Toronto
M5A,43.6555,-79.3626,point_of_interest,Arab Publisher's
M5A,43.6555,-79.3626,car_repair,EuroMechanic - McDermott Motors
M5A,43.6555,-79.3626,meal_takeaway,Peking Express | since 1984
M5A,43.6555,-79.3626,car_rental,Advantage Car & Truck Rentals Downtown Toronto
M5A,43.6555,-79.3626,car_repair,Assured Automotive
M5A,43.6555,-79.3626,point_of_interest,Good Shepherd Ministries
M5A,43.6555,-79.3626,meal_delivery,Domino's Pizza
M5A,43.6555,-79.3626,furniture_store,Nella Cutlery
M5A,43.6555,-79.3626,tourist_attraction,Little Trinity Anglican Church
M5A,43.6555,-79.3626,point_of_interest,Alumnae Theatre Company
M5A,43.6555,-79.3626,police,Toronto Police Services - 51 Division CPLC
M5A,43.6555,-79.3626,point_of_interest,Zap Courier Service
M5A,43.6555,-79.3626,neighborhood,Downtown Toronto
M5A,43.6555,-79.3626,clothing_store,Sash + Bustle
M5A,43.6555,-79.3626,mosque,Masjid Omar Bin Al-Khatab
M5A,43.6555,-79.3626,veterinary_care,Toronto Central Animal Clinic
M5A,43.6555,-79.3626,furniture_store,FREE MY INTERIOR Design Shop
M5A,43.6555,-79.3626,point_of_interest,'1871' Berkeley Church Event Venue
M5A,43.6555,-79.3626,laundry,Turco Persian
M5A,43.6555,-79.3626,finance,Money Mart
M5A,43.6555,-79.3626,real_estate_agency,Great Gulf
M5A,43.6555,-79.3626,gas_station,Shell
M5A,43.6555,-79.3626,point_of_interest,Manson Tower Student Residence
M5A,43.6555,-79.3626,general_contractor,Coe Mudford Interior Design
M5A,43.6555,-79.3626,general_contractor,"Sub-Zero, Wolf, and Cove Showroom"
M5A,43.6555,-79.3626,point_of_interest,Pilchner Schoustal Inc Architectural Acoustics
M5A,43.6555,-79.3626,point_of_interest,Options For Homes
M5A,43.6555,-79.3626,art_gallery,Preservation House
M5A,43.6555,-79.3626,health,Jessie's - The June Callwood Centre for Young Women
M5A,43.6555,-79.3626,point_of_interest,Holmes PR
M5A,43.6555,-79.3626,health,Regent Park Community Health Centre
M5A,43.6555,-79.3626,point_of_interest,Loot Bags For Life
M5A,43.6555,-79.3626,primary_school,Nelson Mandela Park Public School
M5A,43.6555,-79.3626,car_dealer,Volvo Cars Toronto
M5A,43.6555,-79.3626,meal_delivery,Mengrai Thai
M5A,43.6555,-79.3626,car_repair,Honda Downtown
M5A,43.6555,-79.3626,tourist_attraction,St Paul's Basilica
M5A,43.6555,-79.3626,primary_school,Afzal Academy
M5A,43.6555,-79.3626,point_of_interest,March of Dimes Canada - Meynell House
M5A,43.6555,-79.3626,health,The CREATE Institute
M5A,43.6555,-79.3626,furniture_store,plan b office
M5A,43.6555,-79.3626,real_estate_agency,Today Living Group Inc.
M5A,43.6555,-79.3626,store,Eggplant Picture & Sound
M5A,43.6555,-79.3626,store,Libby's Custom Framing
M5A,43.6555,-79.3626,home_goods_store,Kiondo African Imports Inc
M5A,43.6555,-79.3626,real_estate_agency,MJ Lawson Real Estate
M5A,43.6555,-79.3626,point_of_interest,Time Trek Courier Svc
M5A,43.6555,-79.3626,point_of_interest,Cahoots Theatre
M5A,43.6555,-79.3626,point_of_interest,MASS LBP
M5A,43.6555,-79.3626,travel_agency,Worldwide Quest
M5A,43.6555,-79.3626,store,Super Sonics Post Production
M5A,43.6555,-79.3626,point_of_interest,Jessie's Non Profit Homes
M5A,43.6555,-79.3626,accounting,Kelly Porter Hetu
M5B,43.6572,-79.3783,lodging,Pantages Hotel Downtown Toronto
M5B,43.6572,-79.3783,lodging,Marriott Downtown at CF Toronto Eaton Centre
M5B,43.6572,-79.3783,lodging,"Chelsea Hotel, Toronto"
M5B,43.6572,-79.3783,university,Toronto Metropolitan University
M5B,43.6572,-79.3783,shopping_mall,CF Toronto Eaton Centre
M5B,43.6572,-79.3783,library,Toronto Metropolitan University Libraries
M5B,43.6572,-79.3783,electronics_store,Best Buy
M5B,43.6572,-79.3783,clothing_store,Urban Outfitters
M5B,43.6572,-79.3783,clothing_store,Stag Shop - Adult Sex Store
M5B,43.6572,-79.3783,restaurant,The Senator
M5B,43.6572,-79.3783,meal_delivery,Salad King
M5B,43.6572,-79.3783,restaurant,Adega Restaurante
M5B,43.6572,-79.3783,bar,KINKA IZAKAYA ORIGINAL
M5B,43.6572,-79.3783,restaurant,Donatello Restaurant
M5B,43.6572,-79.3783,lodging,Neill Wycik Hotel
M5B,43.6572,-79.3783,liquor_store,LCBO
M5B,43.6572,-79.3783,point_of_interest,Yonge-Dundas Square
M5B,43.6572,-79.3783,lodging,Toronto Furnished Living-Gerard
M5B,43.6572,-79.3783,neighborhood,Downtown Toronto
M5B,43.6572,-79.3783,bank,CIBC Branch with ATM
M5B,43.6572,-79.3783,spa,Elmwood Spa
M5B,43.6572,-79.3783,point_of_interest,Massey Hall
M5B,43.6572,-79.3783,electronics_store,chatr Mobile
M5B,43.6572,-79.3783,department_store,Canadian Tire
M5B,43.6572,-79.3783,bar,3 Brasseurs - Toronto
M5B,43.6572,-79.3783,lodging,Canada Suites
M5B,43.6572,-79.3783,supermarket,Metro
M5B,43.6572,-79.3783,bar,Barberian's Steak House
M5B,43.6572,-79.3783,restaurant,Popeyes Louisiana Kitchen
M5B,43.6572,-79.3783,cafe,Tim Hortons
M5B,43.6572,-79.3783,restaurant,Chipotle Mexican Grill
M5B,43.6572,-79.3783,restaurant,Bangkok Garden
M5B,43.6572,-79.3783,bar,The Queen & Beaver Public House
M5B,43.6572,-79.3783,point_of_interest,Covenant House Toronto
M5B,43.6572,-79.3783,point_of_interest,Diamonds For Less
M5B,43.6572,-79.3783,veterinary_care,The Animal Clinic
M5B,43.6572,-79.3783,point_of_interest,Avant
M5B,43.6572,-79.3783,restaurant,Hokkaido Ramen Santouka
M5B,43.6572,-79.3783,point_of_interest,CAA Ed Mirvish Theatre
M5B,43.6572,-79.3783,restaurant,Trattoria Mercatto
M5B,43.6572,-79.3783,point_of_interest,Club Zanzibar
M5B,43.6572,-79.3783,store,GameStop
M5B,43.6572,-79.3783,book_store,BMV Books
M5B,43.6572,-79.3783,store,Rogers
M5B,43.6572,-79.3783,tourist_attraction,Mackenzie House
M5B,43.6572,-79.3783,point_of_interest,Elgin & Winter Garden Theatres
M5B,43.6572,-79.3783,electronics_store,Aden Camera
